,valuation_date,code,final_score,score_name
508,2025-05-14,000783.SZ,0.1306911603939109,a1
509,2025-05-14,600510.SH,0.12754197580610582,a1
510,2025-05-14,002352.SZ,0.12439279121830076,a1
511,2025-05-14,601158.SH,0.12124360663049567,a1
512,2025-05-14,300179.SZ,0.11809442204269059,a1
513,2025-05-14,600733.SH,0.11494523745488551,a1
514,2025-05-14,000625.SZ,0.11179605286708043,a1
515,2025-05-14,300677.SZ,0.10864686827927535,a1
516,2025-05-14,600177.SH,0.10549768369147025,a1
517,2025-05-14,002568.SZ,0.10234849910366517,a1
518,2025-05-14,600011.SH,0.09919931451586009,a1
519,2025-05-14,000703.SZ,0.096050129928055,a1
520,2025-05-14,000027.SZ,0.09290094534024992,a1
521,2025-05-14,603035.SH,0.08975176075244484,a1
522,2025-05-14,000521.SZ,0.08660257616463976,a1
523,2025-05-14,600035.SH,0.08345339157683468,a1
524,2025-05-14,601669.SH,0.0803042069890296,a1
525,2025-05-14,000932.SZ,0.07715502240122452,a1
526,2025-05-14,601633.SH,0.07400583781341943,a1
527,2025-05-14,600085.SH,0.07085665322561435,a1
528,2025-05-14,300765.SZ,0.06770746863780927,a1
529,2025-05-14,603043.SH,0.06455828405000419,a1
530,2025-05-14,601958.SH,0.06140909946219911,a1
531,2025-05-14,605117.SH,0.058259914874394025,a1
532,2025-05-14,002270.SZ,0.055110730286588944,a1
533,2025-05-14,605090.SH,0.051961545698783855,a1
534,2025-05-14,603565.SH,0.04881236111097877,a1
535,2025-05-14,601288.SH,0.04566317652317369,a1
536,2025-05-14,600060.SH,0.04251399193536861,a1
537,2025-05-14,600580.SH,0.03936480734756353,a1
538,2025-05-14,603606.SH,0.036215622759758447,a1
539,2025-05-14,601101.SH,0.033066438171953365,a1
540,2025-05-14,600109.SH,0.029917253584148283,a1
541,2025-05-14,000651.SZ,0.026768068996343198,a1
542,2025-05-14,605077.SH,0.023618884408538116,a1
543,2025-05-14,300014.SZ,0.020469699820733035,a1
544,2025-05-14,600639.SH,0.017320515232927953,a1
545,2025-05-14,600985.SH,0.014171330645122871,a1
546,2025-05-14,002142.SZ,0.011022146057317788,a1
547,2025-05-14,600395.SH,0.007872961469512706,a1
548,2025-05-14,603279.SH,0.004723776881707623,a1
549,2025-05-14,002449.SZ,0.001574592293902541,a1
550,2025-05-14,000408.SZ,-0.001574592293902541,a1
551,2025-05-14,600885.SH,-0.004723776881707623,a1
552,2025-05-14,688658.SH,-0.007872961469512706,a1
553,2025-05-14,603619.SH,-0.011022146057317788,a1
554,2025-05-14,002415.SZ,-0.014171330645122871,a1
555,2025-05-14,300037.SZ,-0.017320515232927953,a1
556,2025-05-14,600612.SH,-0.020469699820733035,a1
557,2025-05-14,600489.SH,-0.023618884408538116,a1
558,2025-05-14,002274.SZ,-0.026768068996343198,a1
559,2025-05-14,600874.SH,-0.029917253584148283,a1
560,2025-05-14,600919.SH,-0.033066438171953365,a1
561,2025-05-14,600905.SH,-0.036215622759758447,a1
562,2025-05-14,002895.SZ,-0.03936480734756353,a1
563,2025-05-14,002563.SZ,-0.04251399193536861,a1
564,2025-05-14,002493.SZ,-0.04566317652317369,a1
565,2025-05-14,600285.SH,-0.04881236111097877,a1
566,2025-05-14,600031.SH,-0.051961545698783855,a1
567,2025-05-14,301047.SZ,-0.055110730286588944,a1
568,2025-05-14,300487.SZ,-0.058259914874394025,a1
569,2025-05-14,002807.SZ,-0.06140909946219911,a1
570,2025-05-14,002605.SZ,-0.06455828405000419,a1
571,2025-05-14,002120.SZ,-0.06770746863780927,a1
572,2025-05-14,600998.SH,-0.07085665322561435,a1
573,2025-05-14,000723.SZ,-0.07400583781341943,a1
574,2025-05-14,600673.SH,-0.07715502240122452,a1
575,2025-05-14,000807.SZ,-0.0803042069890296,a1
576,2025-05-14,688047.SH,-0.08345339157683468,a1
577,2025-05-14,688036.SH,-0.08660257616463976,a1
578,2025-05-14,601857.SH,-0.08975176075244484,a1
579,2025-05-14,002078.SZ,-0.09290094534024992,a1
580,2025-05-14,603198.SH,-0.096050129928055,a1
581,2025-05-14,002386.SZ,-0.09919931451586009,a1
582,2025-05-14,300782.SZ,-0.10234849910366517,a1
583,2025-05-14,601229.SH,-0.10549768369147025,a1
584,2025-05-14,603919.SH,-0.10864686827927535,a1
585,2025-05-14,600089.SH,-0.11179605286708043,a1
586,2025-05-14,002432.SZ,-0.11494523745488551,a1
587,2025-05-14,600015.SH,-0.11809442204269059,a1
588,2025-05-14,600048.SH,-0.12124360663049567,a1
589,2025-05-14,603589.SH,-0.12439279121830076,a1
590,2025-05-14,000913.SZ,-0.12754197580610582,a1
591,2025-05-14,600195.SH,-0.1306911603939109,a1
592,2025-05-14,002884.SZ,-0.133840344981716,a1
593,2025-05-14,600248.SH,-0.13698952956952107,a1
594,2025-05-14,603301.SH,-0.14013871415732615,a1
595,2025-05-14,600079.SH,-0.14328789874513123,a1
596,2025-05-14,000725.SZ,-0.14643708333293634,a1
597,2025-05-14,600548.SH,-0.14958626792074142,a1
598,2025-05-14,001286.SZ,-0.1527354525085465,a1
599,2025-05-14,002027.SZ,-0.15588463709635159,a1
600,2025-05-14,000799.SZ,-0.15903382168415667,a1
601,2025-05-14,600196.SH,-0.16218300627196175,a1
602,2025-05-14,603367.SH,-0.16533219085976683,a1
603,2025-05-14,002841.SZ,-0.1684813754475719,a1
604,2025-05-14,002003.SZ,-0.171630560035377,a1
605,2025-05-14,603010.SH,-0.17477974462318208,a1
606,2025-05-14,603456.SH,-0.17792892921098716,a1
607,2025-05-14,002538.SZ,-0.18107811379879224,a1
608,2025-05-14,002050.SZ,-0.18422729838659732,a1
609,2025-05-14,601878.SH,-0.1873764829744024,a1
610,2025-05-14,002216.SZ,-0.19052566756220748,a1
611,2025-05-14,301039.SZ,-0.19367485215001257,a1
612,2025-05-14,601117.SH,-0.19682403673781765,a1
613,2025-05-14,600461.SH,-0.19997322132562273,a1
614,2025-05-14,601168.SH,-0.2031224059134278,a1
615,2025-05-14,000060.SZ,-0.2062715905012329,a1
616,2025-05-14,603806.SH,-0.20942077508903797,a1
617,2025-05-14,688126.SH,-0.21256995967684306,a1
618,2025-05-14,003816.SZ,-0.21571914426464814,a1
619,2025-05-14,300442.SZ,-0.21886832885245322,a1
620,2025-05-14,002847.SZ,-0.2220175134402583,a1
621,2025-05-14,603299.SH,-0.22516669802806338,a1
622,2025-05-14,601918.SH,-0.22831588261586847,a1
623,2025-05-14,000960.SZ,-0.23146506720367355,a1
624,2025-05-14,600481.SH,-0.23461425179147863,a1
625,2025-05-14,688187.SH,-0.2377634363792837,a1
626,2025-05-14,600582.SH,-0.2409126209670888,a1
627,2025-05-14,603288.SH,-0.24406180555489387,a1
628,2025-05-14,600519.SH,-0.24721099014269896,a1
629,2025-05-14,603733.SH,-0.25036017473050404,a1
630,2025-05-14,000869.SZ,-0.25350935931830915,a1
631,2025-05-14,601369.SH,-0.2566585439061142,a1
632,2025-05-14,601628.SH,-0.2598077284939193,a1
633,2025-05-14,600572.SH,-0.26295691308172436,a1
634,2025-05-14,002533.SZ,-0.2661060976695295,a1
635,2025-05-14,601717.SH,-0.2692552822573345,a1
636,2025-05-14,000550.SZ,-0.27240446684513964,a1
637,2025-05-14,002304.SZ,-0.2755536514329447,a1
638,2025-05-14,601225.SH,-0.2787028360207498,a1
639,2025-05-14,603899.SH,-0.28185202060855485,a1
640,2025-05-14,600332.SH,-0.28500120519635996,a1
641,2025-05-14,600585.SH,-0.288150389784165,a1
642,2025-05-14,601607.SH,-0.2912995743719701,a1
643,2025-05-14,300999.SZ,-0.2944487589597752,a1
644,2025-05-14,601998.SH,-0.2975979435475803,a1
645,2025-05-14,688068.SH,-0.30074712813538534,a1
646,2025-05-14,000963.SZ,-0.30389631272319045,a1
647,2025-05-14,300003.SZ,-0.3070454973109955,a1
648,2025-05-14,605368.SH,-0.3101946818988006,a1
649,2025-05-14,002171.SZ,-0.31334386648660567,a1
650,2025-05-14,000429.SZ,-0.3164930510744108,a1
651,2025-05-14,000830.SZ,-0.31964223566221583,a1
652,2025-05-14,603826.SH,-0.32279142025002094,a1
653,2025-05-14,600329.SH,-0.325940604837826,a1
654,2025-05-14,000987.SZ,-0.3290897894256311,a1
655,2025-05-14,688289.SH,-0.33223897401343616,a1
656,2025-05-14,600674.SH,-0.33538815860124127,a1
657,2025-05-14,601139.SH,-0.3385373431890463,a1
658,2025-05-14,601825.SH,-0.34168652777685143,a1
659,2025-05-14,300413.SZ,-0.3448357123646565,a1
660,2025-05-14,002138.SZ,-0.3479848969524616,a1
661,2025-05-14,603393.SH,-0.35113408154026665,a1
662,2025-05-14,601966.SH,-0.35428326612807176,a1
663,2025-05-14,300316.SZ,-0.3574324507158768,a1
664,2025-05-14,600233.SH,-0.3605816353036819,a1
665,2025-05-14,600487.SH,-0.36373081989148703,a1
666,2025-05-14,000537.SZ,-0.3668800044792921,a1
667,2025-05-14,000568.SZ,-0.3700291890670972,a1
668,2025-05-14,688599.SH,-0.37317837365490225,a1
669,2025-05-14,600546.SH,-0.37632755824270736,a1
670,2025-05-14,000731.SZ,-0.3794767428305124,a1
671,2025-05-14,002508.SZ,-0.3826259274183175,a1
672,2025-05-14,600132.SH,-0.3857751120061226,a1
673,2025-05-14,601061.SH,-0.3889242965939277,a1
674,2025-05-14,002559.SZ,-0.39207348118173274,a1
675,2025-05-14,002353.SZ,-0.39522266576953785,a1
676,2025-05-14,603858.SH,-0.3983718503573429,a1
677,2025-05-14,601166.SH,-0.401521034945148,a1
678,2025-05-14,688188.SH,-0.40467021953295307,a1
679,2025-05-14,300129.SZ,-0.4078194041207582,a1
680,2025-05-14,601799.SH,-0.41096858870856323,a1
681,2025-05-14,688378.SH,-0.41411777329636834,a1
682,2025-05-14,600030.SH,-0.4172669578841734,a1
683,2025-05-14,600420.SH,-0.4204161424719785,a1
684,2025-05-14,002472.SZ,-0.42356532705978356,a1
685,2025-05-14,600704.SH,-0.42671451164758867,a1
686,2025-05-14,600717.SH,-0.4298636962353937,a1
687,2025-05-14,688271.SH,-0.43301288082319883,a1
688,2025-05-14,000401.SZ,-0.4361620654110039,a1
689,2025-05-14,600809.SH,-0.439311249998809,a1
690,2025-05-14,300347.SZ,-0.44246043458661405,a1
691,2025-05-14,603027.SH,-0.44560961917441916,a1
692,2025-05-14,600118.SH,-0.4487588037622242,a1
693,2025-05-14,600377.SH,-0.4519079883500293,a1
694,2025-05-14,002064.SZ,-0.4550571729378344,a1
695,2025-05-14,002430.SZ,-0.4582063575256395,a1
696,2025-05-14,002608.SZ,-0.46135554211344454,a1
697,2025-05-14,600663.SH,-0.46450472670124965,a1
698,2025-05-14,300760.SZ,-0.4676539112890547,a1
699,2025-05-14,600596.SH,-0.4708030958768598,a1
700,2025-05-14,002110.SZ,-0.47395228046466487,a1
701,2025-05-14,300569.SZ,-0.47710146505247,a1
702,2025-05-14,601881.SH,-0.48025064964027503,a1
703,2025-05-14,000157.SZ,-0.48339983422808014,a1
704,2025-05-14,000930.SZ,-0.4865490188158852,a1
705,2025-05-14,600702.SH,-0.4896982034036903,a1
706,2025-05-14,002332.SZ,-0.49284738799149536,a1
707,2025-05-14,000589.SZ,-0.49599657257930047,a1
708,2025-05-14,000423.SZ,-0.4991457571671055,a1
709,2025-05-14,600657.SH,-0.5022949417549106,a1
710,2025-05-14,002737.SZ,-0.5054441263427157,a1
711,2025-05-14,601939.SH,-0.5085933109305208,a1
712,2025-05-14,601126.SH,-0.5117424955183258,a1
713,2025-05-14,600007.SH,-0.514891680106131,a1
714,2025-05-14,601816.SH,-0.5180408646939361,a1
715,2025-05-14,002032.SZ,-0.5211900492817412,a1
716,2025-05-14,689009.SH,-0.5243392338695462,a1
717,2025-05-14,603596.SH,-0.5274884184573513,a1
718,2025-05-14,000538.SZ,-0.5306376030451564,a1
719,2025-05-14,603568.SH,-0.5337867876329615,a1
720,2025-05-14,600623.SH,-0.5369359722207665,a1
721,2025-05-14,603599.SH,-0.5400851568085716,a1
722,2025-05-14,600000.SH,-0.5432343413963767,a1
723,2025-05-14,600295.SH,-0.5463835259841818,a1
724,2025-05-14,600362.SH,-0.5495327105719868,a1
725,2025-05-14,605599.SH,-0.5526818951597919,a1
726,2025-05-14,002008.SZ,-0.555831079747597,a1
727,2025-05-14,601128.SH,-0.5589802643354022,a1
728,2025-05-14,688153.SH,-0.5621294489232072,a1
729,2025-05-14,601162.SH,-0.5652786335110123,a1
730,2025-05-14,000598.SZ,-0.5684278180988174,a1
731,2025-05-14,601899.SH,-0.5715770026866225,a1
732,2025-05-14,002925.SZ,-0.5747261872744275,a1
733,2025-05-14,300015.SZ,-0.5778753718622326,a1
734,2025-05-14,601882.SH,-0.5810245564500377,a1
735,2025-05-14,688561.SH,-0.5841737410378428,a1
736,2025-05-14,600619.SH,-0.5873229256256478,a1
737,2025-05-14,603529.SH,-0.5904721102134529,a1
738,2025-05-14,603338.SH,-0.593621294801258,a1
739,2025-05-14,600167.SH,-0.5967704793890631,a1
740,2025-05-14,600004.SH,-0.5999196639768681,a1
741,2025-05-14,600989.SH,-0.6030688485646732,a1
742,2025-05-14,600276.SH,-0.6062180331524784,a1
743,2025-05-14,300979.SZ,-0.6093672177402835,a1
744,2025-05-14,002327.SZ,-0.6125164023280885,a1
745,2025-05-14,600236.SH,-0.6156655869158936,a1
746,2025-05-14,600872.SH,-0.6188147715036987,a1
747,2025-05-14,002536.SZ,-0.6219639560915038,a1
748,2025-05-14,600449.SH,-0.6251131406793088,a1
749,2025-05-14,000923.SZ,-0.6282623252671139,a1
750,2025-05-14,300012.SZ,-0.631411509854919,a1
751,2025-05-14,600970.SH,-0.6345606944427241,a1
752,2025-05-14,000032.SZ,-0.6377098790305291,a1
753,2025-05-14,600600.SH,-0.6408590636183342,a1
754,2025-05-14,600038.SH,-0.6440082482061393,a1
755,2025-05-14,600486.SH,-0.6471574327939444,a1
756,2025-05-14,002408.SZ,-0.6503066173817496,a1
757,2025-05-14,600933.SH,-0.6534558019695546,a1
758,2025-05-14,002033.SZ,-0.6566049865573597,a1
759,2025-05-14,002409.SZ,-0.6597541711451648,a1
760,2025-05-14,000858.SZ,-0.6629033557329699,a1
761,2025-05-14,600348.SH,-0.6660525403207749,a1
762,2025-05-14,603296.SH,-0.66920172490858,a1
763,2025-05-14,601800.SH,-0.6723509094963851,a1
764,2025-05-14,300463.SZ,-0.6755000940841902,a1
765,2025-05-14,002043.SZ,-0.6786492786719952,a1
766,2025-05-14,600916.SH,-0.6817984632598003,a1
767,2025-05-14,601001.SH,-0.6849476478476054,a1
768,2025-05-14,002180.SZ,-0.6880968324354105,a1
769,2025-05-14,601689.SH,-0.6912460170232155,a1
770,2025-05-14,601869.SH,-0.6943952016110206,a1
771,2025-05-14,601985.SH,-0.6975443861988257,a1
772,2025-05-14,600757.SH,-0.7006935707866309,a1
773,2025-05-14,600720.SH,-0.7038427553744359,a1
774,2025-05-14,600483.SH,-0.706991939962241,a1
775,2025-05-14,603809.SH,-0.7101411245500461,a1
776,2025-05-14,001289.SZ,-0.7132903091378512,a1
777,2025-05-14,001696.SZ,-0.7164394937256562,a1
778,2025-05-14,001965.SZ,-0.7195886783134613,a1
779,2025-05-14,300470.SZ,-0.7227378629012664,a1
780,2025-05-14,600050.SH,-0.7258870474890715,a1
781,2025-05-14,601598.SH,-0.7290362320768765,a1
782,2025-05-14,603737.SH,-0.7321854166646816,a1
783,2025-05-14,600282.SH,-0.7353346012524867,a1
784,2025-05-14,002271.SZ,-0.7384837858402918,a1
785,2025-05-14,000728.SZ,-0.7416329704280968,a1
786,2025-05-14,600153.SH,-0.744782155015902,a1
787,2025-05-14,002215.SZ,-0.7479313396037071,a1
788,2025-05-14,000895.SZ,-0.7510805241915122,a1
789,2025-05-14,601728.SH,-0.7542297087793172,a1
790,2025-05-14,002028.SZ,-0.7573788933671223,a1
791,2025-05-14,688475.SH,-0.7605280779549274,a1
792,2025-05-14,000708.SZ,-0.7636772625427325,a1
793,2025-05-14,688111.SH,-0.7668264471305375,a1
794,2025-05-14,603218.SH,-0.7699756317183426,a1
795,2025-05-14,688072.SH,-0.7731248163061477,a1
796,2025-05-14,688297.SH,-0.7762740008939528,a1
797,2025-05-14,688234.SH,-0.7794231854817578,a1
798,2025-05-14,002507.SZ,-0.7825723700695629,a1
799,2025-05-14,600104.SH,-0.785721554657368,a1
800,2025-05-14,000983.SZ,-0.7888707392451731,a1
801,2025-05-14,301015.SZ,-0.7920199238329783,a1
802,2025-05-14,603658.SH,-0.7951691084207833,a1
803,2025-05-14,600160.SH,-0.7983182930085884,a1
804,2025-05-14,600900.SH,-0.8014674775963935,a1
805,2025-05-14,600299.SH,-0.8046166621841986,a1
806,2025-05-14,600426.SH,-0.8077658467720036,a1
807,2025-05-14,603259.SH,-0.8109150313598087,a1
808,2025-05-14,300124.SZ,-0.8140642159476138,a1
809,2025-05-14,300529.SZ,-0.8172134005354189,a1
810,2025-05-14,300373.SZ,-0.8203625851232239,a1
811,2025-05-14,002244.SZ,-0.823511769711029,a1
812,2025-05-14,600938.SH,-0.8266609542988341,a1
813,2025-05-14,600597.SH,-0.8298101388866392,a1
814,2025-05-14,600566.SH,-0.8329593234744442,a1
815,2025-05-14,600183.SH,-0.8361085080622493,a1
816,2025-05-14,600511.SH,-0.8392576926500545,a1
817,2025-05-14,600529.SH,-0.8424068772378596,a1
818,2025-05-14,002594.SZ,-0.8455560618256646,a1
819,2025-05-14,000539.SZ,-0.8487052464134697,a1
820,2025-05-14,002100.SZ,-0.8518544310012748,a1
821,2025-05-14,000683.SZ,-0.8550036155890799,a1
822,2025-05-14,301267.SZ,-0.8581528001768849,a1
823,2025-05-14,300122.SZ,-0.86130198476469,a1
824,2025-05-14,601777.SH,-0.8644511693524951,a1
825,2025-05-14,300601.SZ,-0.8676003539403002,a1
826,2025-05-14,600269.SH,-0.8707495385281052,a1
827,2025-05-14,600012.SH,-0.8738987231159103,a1
828,2025-05-14,600406.SH,-0.8770479077037154,a1
829,2025-05-14,603317.SH,-0.8801970922915205,a1
830,2025-05-14,603233.SH,-0.8833462768793255,a1
831,2025-05-14,600522.SH,-0.8864954614671307,a1
832,2025-05-14,601686.SH,-0.8896446460549358,a1
833,2025-05-14,688550.SH,-0.8927938306427409,a1
834,2025-05-14,300558.SZ,-0.8959430152305459,a1
835,2025-05-14,688052.SH,-0.899092199818351,a1
836,2025-05-14,002701.SZ,-0.9022413844061561,a1
837,2025-05-14,002550.SZ,-0.9053905689939612,a1
838,2025-05-14,002419.SZ,-0.9085397535817662,a1
839,2025-05-14,002597.SZ,-0.9116889381695713,a1
840,2025-05-14,603087.SH,-0.9148381227573764,a1
841,2025-05-14,600839.SH,-0.9179873073451815,a1
842,2025-05-14,002026.SZ,-0.9211364919329865,a1
843,2025-05-14,300628.SZ,-0.9242856765207916,a1
844,2025-05-14,600350.SH,-0.9274348611085967,a1
845,2025-05-14,002892.SZ,-0.9305840456964019,a1
846,2025-05-14,688122.SH,-0.933733230284207,a1
847,2025-05-14,603920.SH,-0.936882414872012,a1
848,2025-05-14,603283.SH,-0.9400315994598171,a1
849,2025-05-14,601336.SH,-0.9431807840476222,a1
850,2025-05-14,002111.SZ,-0.9463299686354273,a1
851,2025-05-14,000792.SZ,-0.9494791532232323,a1
852,2025-05-14,000800.SZ,-0.9526283378110374,a1
853,2025-05-14,300759.SZ,-0.9557775223988425,a1
854,2025-05-14,600873.SH,-0.9589267069866476,a1
855,2025-05-14,300099.SZ,-0.9620758915744526,a1
856,2025-05-14,000617.SZ,-0.9652250761622577,a1
857,2025-05-14,300433.SZ,-0.9683742607500628,a1
858,2025-05-14,300181.SZ,-0.9715234453378679,a1
859,2025-05-14,601187.SH,-0.9746726299256729,a1
860,2025-05-14,600033.SH,-0.977821814513478,a1
861,2025-05-14,002727.SZ,-0.9809709991012832,a1
862,2025-05-14,601699.SH,-0.9841201836890883,a1
863,2025-05-14,600388.SH,-0.9872693682768933,a1
864,2025-05-14,601156.SH,-0.9904185528646984,a1
865,2025-05-14,300750.SZ,-0.9935677374525035,a1
866,2025-05-14,600578.SH,-0.9967169220403086,a1
867,2025-05-14,600373.SH,-0.9998661066281136,a1
868,2025-05-14,001979.SZ,-1.0030152912159187,a1
869,2025-05-14,000951.SZ,-1.0061644758037238,a1
870,2025-05-14,603885.SH,-1.009313660391529,a1
871,2025-05-14,002376.SZ,-1.012462844979334,a1
872,2025-05-14,002489.SZ,-1.0156120295671391,a1
873,2025-05-14,002241.SZ,-1.018761214154944,a1
874,2025-05-14,600188.SH,-1.0219103987427491,a1
875,2025-05-14,600456.SH,-1.0250595833305542,a1
876,2025-05-14,300604.SZ,-1.0282087679183594,a1
877,2025-05-14,601222.SH,-1.0313579525061645,a1
878,2025-05-14,688065.SH,-1.0345071370939696,a1
879,2025-05-14,603100.SH,-1.0376563216817747,a1
880,2025-05-14,600926.SH,-1.0408055062695798,a1
881,2025-05-14,600029.SH,-1.0439546908573847,a1
882,2025-05-14,600583.SH,-1.0471038754451898,a1
883,2025-05-14,603290.SH,-1.050253060032995,a1
884,2025-05-14,603588.SH,-1.0534022446208,a1
885,2025-05-14,300832.SZ,-1.0565514292086051,a1
886,2025-05-14,603915.SH,-1.0597006137964102,a1
887,2025-05-14,600995.SH,-1.0628497983842153,a1
888,2025-05-14,002440.SZ,-1.0659989829720204,a1
889,2025-05-14,600941.SH,-1.0691481675598253,a1
890,2025-05-14,600499.SH,-1.0722973521476304,a1
891,2025-05-14,600372.SH,-1.0754465367354356,a1
892,2025-05-14,601636.SH,-1.0785957213232407,a1
893,2025-05-14,001872.SZ,-1.0817449059110458,a1
894,2025-05-14,600795.SH,-1.0848940904988509,a1
895,2025-05-14,000878.SZ,-1.088043275086656,a1
896,2025-05-14,688298.SH,-1.091192459674461,a1
897,2025-05-14,600115.SH,-1.0943416442622662,a1
898,2025-05-14,300233.SZ,-1.097490828850071,a1
899,2025-05-14,600428.SH,-1.1006400134378762,a1
900,2025-05-14,600887.SH,-1.1037891980256813,a1
901,2025-05-14,600848.SH,-1.1069383826134864,a1
902,2025-05-14,600875.SH,-1.1100875672012915,a1
903,2025-05-14,603707.SH,-1.1132367517890966,a1
904,2025-05-14,603227.SH,-1.1163859363769018,a1
905,2025-05-14,688099.SH,-1.1195351209647069,a1
906,2025-05-14,000786.SZ,-1.1226843055525118,a1
907,2025-05-14,000739.SZ,-1.1258334901403169,a1
908,2025-05-14,301219.SZ,-1.128982674728122,a1
909,2025-05-14,300575.SZ,-1.132131859315927,a1
910,2025-05-14,601179.SH,-1.1352810439037322,a1
911,2025-05-14,300039.SZ,-1.1384302284915373,a1
912,2025-05-14,600020.SH,-1.1415794130793424,a1
913,2025-05-14,601127.SH,-1.1447285976671475,a1
914,2025-05-14,300403.SZ,-1.1478777822549524,a1
915,2025-05-14,603998.SH,-1.1510269668427575,a1
916,2025-05-14,000915.SZ,-1.1541761514305626,a1
917,2025-05-14,600027.SH,-1.1573253360183677,a1
918,2025-05-14,600298.SH,-1.1604745206061728,a1
919,2025-05-14,002675.SZ,-1.163623705193978,a1
920,2025-05-14,600096.SH,-1.166772889781783,a1
921,2025-05-14,000902.SZ,-1.1699220743695882,a1
922,2025-05-14,300059.SZ,-1.173071258957393,a1
923,2025-05-14,600763.SH,-1.1762204435451982,a1
924,2025-05-14,300888.SZ,-1.1793696281330033,a1
925,2025-05-14,600694.SH,-1.1825188127208084,a1
926,2025-05-14,600025.SH,-1.1856679973086135,a1
927,2025-05-14,002258.SZ,-1.1888171818964186,a1
928,2025-05-14,601018.SH,-1.1919663664842237,a1
929,2025-05-14,002850.SZ,-1.1951155510720288,a1
930,2025-05-14,600780.SH,-1.1982647356598337,a1
931,2025-05-14,600009.SH,-1.2014139202476388,a1
932,2025-05-14,600502.SH,-1.204563104835444,a1
933,2025-05-14,300274.SZ,-1.207712289423249,a1
934,2025-05-14,600018.SH,-1.2108614740110542,a1
935,2025-05-14,688169.SH,-1.2140106585988593,a1
936,2025-05-14,002007.SZ,-1.2171598431866644,a1
937,2025-05-14,603179.SH,-1.2203090277744695,a1
938,2025-05-14,002557.SZ,-1.2234582123622746,a1
939,2025-05-14,002154.SZ,-1.2266073969500795,a1
940,2025-05-14,301087.SZ,-1.2297565815378846,a1
941,2025-05-14,300573.SZ,-1.2329057661256897,a1
942,2025-05-14,600737.SH,-1.2360549507134948,a1
943,2025-05-14,600971.SH,-1.2392041353013,a1
944,2025-05-14,600021.SH,-1.242353319889105,a1
945,2025-05-14,002034.SZ,-1.2455025044769101,a1
946,2025-05-14,002252.SZ,-1.2486516890647152,a1
947,2025-05-14,603517.SH,-1.2518008736525201,a1
948,2025-05-14,601111.SH,-1.2549500582403252,a1
949,2025-05-14,600216.SH,-1.2580992428281303,a1
950,2025-05-14,600750.SH,-1.2612484274159355,a1
951,2025-05-14,603000.SH,-1.2643976120037406,a1
952,2025-05-14,601059.SH,-1.2675467965915457,a1
953,2025-05-14,000513.SZ,-1.2706959811793508,a1
954,2025-05-14,601678.SH,-1.273845165767156,a1
955,2025-05-14,300476.SZ,-1.2769943503549608,a1
956,2025-05-14,300653.SZ,-1.280143534942766,a1
957,2025-05-14,600571.SH,-1.283292719530571,a1
958,2025-05-14,601611.SH,-1.2864419041183761,a1
959,2025-05-14,600114.SH,-1.2895910887061812,a1
960,2025-05-14,688235.SH,-1.2927402732939863,a1
961,2025-05-14,600754.SH,-1.2958894578817914,a1
962,2025-05-14,603977.SH,-1.2990386424695965,a1
963,2025-05-14,601100.SH,-1.3021878270574014,a1
964,2025-05-14,601989.SH,-1.3053370116452065,a1
965,2025-05-14,002831.SZ,-1.3084861962330117,a1
966,2025-05-14,000596.SZ,-1.3116353808208168,a1
967,2025-05-14,600968.SH,-1.3147845654086219,a1
968,2025-05-14,603392.SH,-1.317933749996427,a1
969,2025-05-14,600019.SH,-1.321082934584232,a1
970,2025-05-14,600993.SH,-1.3242321191720372,a1
971,2025-05-14,688120.SH,-1.327381303759842,a1
972,2025-05-14,002539.SZ,-1.3305304883476472,a1
973,2025-05-14,603995.SH,-1.3336796729354523,a1
974,2025-05-14,600577.SH,-1.3368288575232574,a1
975,2025-05-14,600150.SH,-1.3399780421110625,a1
976,2025-05-14,600507.SH,-1.3431272266988676,a1
977,2025-05-14,601933.SH,-1.3462764112866727,a1
978,2025-05-14,002458.SZ,-1.3494255958744779,a1
979,2025-05-14,300142.SZ,-1.3525747804622827,a1
980,2025-05-14,603228.SH,-1.3557239650500879,a1
981,2025-05-14,002653.SZ,-1.358873149637893,a1
982,2025-05-14,600323.SH,-1.362022334225698,a1
983,2025-05-14,600383.SH,-1.3651715188135032,a1
984,2025-05-14,600415.SH,-1.3683207034013083,a1
985,2025-05-14,002099.SZ,-1.3714698879891134,a1
986,2025-05-14,002541.SZ,-1.3746190725769185,a1
987,2025-05-14,605507.SH,-1.3777682571647236,a1
988,2025-05-14,603667.SH,-1.3809174417525285,a1
989,2025-05-14,300763.SZ,-1.3840666263403336,a1
990,2025-05-14,000519.SZ,-1.3872158109281387,a1
991,2025-05-14,002065.SZ,-1.3903649955159438,a1
992,2025-05-14,002311.SZ,-1.393514180103749,a1
993,2025-05-14,002385.SZ,-1.396663364691554,a1
994,2025-05-14,000543.SZ,-1.3998125492793592,a1
995,2025-05-14,601928.SH,-1.4029617338671643,a1
996,2025-05-14,688506.SH,-1.4061109184549692,a1
997,2025-05-14,300856.SZ,-1.4092601030427743,a1
998,2025-05-14,601995.SH,-1.4124092876305794,a1
999,2025-05-14,600629.SH,-1.4155584722183845,a1
